,comedian,comedianLabel,citizenshipLabel,ethnic_groupLabel,spouseLabel,children_number,birthdate,genderLabel
2098,http://www.wikidata.org/entity/Q672099,Arkady Raikin,Russian Empire,Jewish people,,,1911-10-24T00:00:00Z,male
2099,http://www.wikidata.org/entity/Q2389578,Armand Schreurs,Belgium,,,,1952-05-05T00:00:00Z,male
2100,http://www.wikidata.org/entity/Q3622921,Armando Falconi,Italy,,Tina Di Lorenzo,,1871-07-10T00:00:00Z,male
2101,http://www.wikidata.org/entity/Q3622921,Armando Falconi,Kingdom of Italy,,Tina Di Lorenzo,,1871-07-10T00:00:00Z,male
2102,http://www.wikidata.org/entity/Q646929,Armando Iannucci,United Kingdom,,,,1963-11-28T00:00:00Z,male
2103,http://www.wikidata.org/entity/Q17026541,Armen Weitzman,,,,,1983-12-19T00:00:00Z,male
2104,http://www.wikidata.org/entity/Q19259623,Armin Eichholz,Germany,,,,1914-01-01T00:00:00Z,male
2105,http://www.wikidata.org/entity/Q688280,Armin Springer,Austria,,,,1870-07-28T00:00:00Z,male
2106,http://www.wikidata.org/entity/Q4794402,Arnab Chanda,,,,,1981-01-01T00:00:00Z,male
2107,http://www.wikidata.org/entity/Q2863085,Arnaud Crampon,France,,,,1975-03-07T00:00:00Z,male
2108,http://www.wikidata.org/entity/Q2863092,Arnaud Demanche,France,,,,1982-06-29T00:00:00Z,male
2109,http://www.wikidata.org/entity/Q2863100,Arnaud Ducret,France,,,,1978-12-06T00:00:00Z,male
2110,http://www.wikidata.org/entity/Q2863227,Arnaud Tsamere,France,,Margot Laffite,,1975-03-11T00:00:00Z,male
2111,http://www.wikidata.org/entity/Q691937,Arnd Stephan,Germany,,,,1965-01-24T00:00:00Z,male
2112,http://www.wikidata.org/entity/Q3546086,Arnell Ignacio,Philippines,,,,1964-01-01T00:00:00Z,male
2113,http://www.wikidata.org/entity/Q4794979,Arnold Brown,,,,,1936-01-01T00:00:00Z,male
2114,http://www.wikidata.org/entity/Q28521196,Arnout Van den Bossche,Belgium,,,,1974-01-01T00:00:00Z,male
2115,http://www.wikidata.org/entity/Q20004037,Aron Elstak,Kingdom of the Netherlands,,,,1993-01-27T00:00:00Z,male
2116,http://www.wikidata.org/entity/Q5732645,Aron Flam,Sweden,,,,1978-06-12T00:00:00Z,male
2117,http://www.wikidata.org/entity/Q18421244,Arry B. Wibowo,Indonesia,,,,1972-02-05T00:00:00Z,male
2118,http://www.wikidata.org/entity/Q606599,Arsenio Hall,United States of America,African Americans,,,1956-02-12T00:00:00Z,male
2119,http://www.wikidata.org/entity/Q67539755,Arshak Popovyan,Soviet Union,,,,1923-04-24T00:00:00Z,male
2120,http://www.wikidata.org/entity/Q54369178,Arsène Brivot,France,,,,1898-02-17T00:00:00Z,male
2121,http://www.wikidata.org/entity/Q63253104,Artem Gagarin,Ukraine,,,,1985-02-07T00:00:00Z,male
2122,http://www.wikidata.org/entity/Q708479,Arthur Askey,United Kingdom,,,,1900-06-06T00:00:00Z,male
2123,http://www.wikidata.org/entity/Q708479,Arthur Askey,United Kingdom of Great Britain and Ireland,,,,1900-06-06T00:00:00Z,male
2124,http://www.wikidata.org/entity/Q2269667,Arthur English,United Kingdom,,,,1919-05-09T00:00:00Z,male
2125,http://www.wikidata.org/entity/Q63776505,Arthur Fleck,United States of America,,,,,male
2126,http://www.wikidata.org/entity/Q709405,Arthur Franzetti,Austria-Hungary,,,,1873-04-01T00:00:00Z,male
2127,http://www.wikidata.org/entity/Q4798998,Arthur Haynes,United Kingdom,,,,1914-05-19T00:00:00Z,male
2128,http://www.wikidata.org/entity/Q4798998,Arthur Haynes,United Kingdom of Great Britain and Ireland,,,,1914-05-19T00:00:00Z,male
2129,http://www.wikidata.org/entity/Q4799789,Arthur Mullard,United Kingdom,,,,1910-09-19T00:00:00Z,male
2130,http://www.wikidata.org/entity/Q4799789,Arthur Mullard,United Kingdom of Great Britain and Ireland,,,,1910-09-19T00:00:00Z,male
2131,http://www.wikidata.org/entity/Q711025,Arthur Preil,Germany,,,,1887-01-06T00:00:00Z,male
2132,http://www.wikidata.org/entity/Q4800286,Arthur Simeon,Uganda,,,,1983-11-14T00:00:00Z,male
2133,http://www.wikidata.org/entity/Q4800311,Arthur Smith,United Kingdom,,,,1954-11-27T00:00:00Z,male
2134,http://www.wikidata.org/entity/Q2147492,Arthur Umbgrove,Kingdom of the Netherlands,,,,1964-04-26T00:00:00Z,male
2135,http://www.wikidata.org/entity/Q5707277,Arturo Hernández,Mexico,,,,1969-11-19T00:00:00Z,male
2136,http://www.wikidata.org/entity/Q97956335,Arturo J. Flores,Mexico,,,,1978-10-20T00:00:00Z,male
2137,http://www.wikidata.org/entity/Q716993,Arve Opsahl,Norway,,Liv Wilse,,1921-05-14T00:00:00Z,male
2138,http://www.wikidata.org/entity/Q2866088,Ary Abittan,France,,,,1974-01-31T00:00:00Z,male
2139,http://www.wikidata.org/entity/Q5707640,Arévalo,Spain,,,,1947-09-02T00:00:00Z,male
2140,http://www.wikidata.org/entity/Q18700415,Asahi Noboru,Japan,,,,1948-05-14T00:00:00Z,male
2141,http://www.wikidata.org/entity/Q11259788,Asako Ito,Japan,,,,1970-06-10T00:00:00Z,female
2142,http://www.wikidata.org/entity/Q17998376,Asep Suaji,Indonesia,,,,1987-06-20T00:00:00Z,male
2143,http://www.wikidata.org/entity/Q2067434,Ashleigh Ball,Canada,,,,1983-03-31T00:00:00Z,female
2144,http://www.wikidata.org/entity/Q48695258,Ashley Blaker,,,,,,male
2145,http://www.wikidata.org/entity/Q1060635,Ashley Hamilton,United States of America,,Shannen Doherty,,1974-09-30T00:00:00Z,male
2146,http://www.wikidata.org/entity/Q1060635,Ashley Hamilton,United States of America,,Angie Everhart,,1974-09-30T00:00:00Z,male
2147,http://www.wikidata.org/entity/Q2722885,Ashok Dave,India,,,,1952-02-29T00:00:00Z,male
2148,http://www.wikidata.org/entity/Q164782,Ashton Kutcher,United States of America,,Mila Kunis,2,1978-02-07T00:00:00Z,male
2149,http://www.wikidata.org/entity/Q6747224,Asi Israelof,Israel,,,,1980-04-09T00:00:00Z,male
2150,http://www.wikidata.org/entity/Q11283315,Asian Beauty,Japan,,,,1987-11-22T00:00:00Z,
2151,http://www.wikidata.org/entity/Q80647104,Asif Jalali,Afghanistan,,,,1957-01-01T00:00:00Z,male
2152,http://www.wikidata.org/entity/Q53567955,Asim Chaudhry,United Kingdom,,,,1986-11-24T00:00:00Z,male
2153,http://www.wikidata.org/entity/Q70932364,Asonaba Kwaku Darko,Ghana,,,,1934-01-01T00:00:00Z,male
2154,http://www.wikidata.org/entity/Q11657450,Asozan Daifunka,Japan,,,,1974-09-27T00:00:00Z,male
2155,http://www.wikidata.org/entity/Q738288,Ass-Dur,,,,,,
2156,http://www.wikidata.org/entity/Q31440033,Assaf Voll,Israel,,,2,1973-10-23T00:00:00Z,male
2157,http://www.wikidata.org/entity/Q11655489,Asshi Seki,Japan,,,,1983-02-18T00:00:00Z,
2158,http://www.wikidata.org/entity/Q750570,Astrid Gloria,Germany,,,,1966-04-19T00:00:00Z,female
2159,http://www.wikidata.org/entity/Q11585410,Asuka Ishigaki,Japan,,,,1988-05-24T00:00:00Z,female
2160,http://www.wikidata.org/entity/Q11416376,Asuka Kiminami,Japan,,,,1990-12-12T00:00:00Z,female
2161,http://www.wikidata.org/entity/Q27151075,Asuka Moriyama,Japan,,,,1996-04-22T00:00:00Z,female
2162,http://www.wikidata.org/entity/Q11257579,Atari Toshio,Japan,,,,1958-06-02T00:00:00Z,male
2163,http://www.wikidata.org/entity/Q16146453,Ate Gay,Philippines,,,,1971-08-12T00:00:00Z,male
2164,http://www.wikidata.org/entity/Q6677531,Athar Shah Khan,Pakistan,,,,1943-01-01T00:00:00Z,male
2165,http://www.wikidata.org/entity/Q6677531,Athar Shah Khan,Pakistan,,,,1943-07-26T00:00:00Z,male
2166,http://www.wikidata.org/entity/Q101243256,Athena Kugblenu,,,,,1981-01-01T00:00:00Z,female
2167,http://www.wikidata.org/entity/Q6044795,Atilla Arcan,Turkey,,,4,1945-01-01T00:00:00Z,male
2168,http://www.wikidata.org/entity/Q3356840,Atle Antonsen,Norway,,,,1969-08-11T00:00:00Z,male
2169,http://www.wikidata.org/entity/Q11430572,Atom Shukugawa,Japan,,,,1979-12-22T00:00:00Z,male
2170,http://www.wikidata.org/entity/Q11366701,Atsuhiko Nakata,Japan,,Moe Fukuda,,1982-09-27T00:00:00Z,male
2171,http://www.wikidata.org/entity/Q11597675,Atsuko Kubota,Japan,,,,1972-07-28T00:00:00Z,female
2172,http://www.wikidata.org/entity/Q96323443,Atsuko Okatsuka,,,,,,female
2173,http://www.wikidata.org/entity/Q11587249,Atsushi Ishino,Japan,Japanese people,,,1976-03-02T00:00:00Z,male
2174,http://www.wikidata.org/entity/Q11383505,Atsushi Satō,Japan,,,,1965-02-09T00:00:00Z,male
2175,http://www.wikidata.org/entity/Q1190080,Atsushi Tamura,Japan,,,,1973-12-04T00:00:00Z,male
2176,http://www.wikidata.org/entity/Q11427963,Atsushi Tsutsumishita,Japan,,,,1977-09-09T00:00:00Z,male
2177,http://www.wikidata.org/entity/Q11562471,Atsushi Watanabe,Japan,,,,1898-04-09T00:00:00Z,male
2178,http://www.wikidata.org/entity/Q758053,Attik Kargar,Germany,,,,1969-03-31T00:00:00Z,male
2179,http://www.wikidata.org/entity/Q871664,Attila Csenki,Hungary,,,,1978-05-10T00:00:00Z,male
2180,http://www.wikidata.org/entity/Q24851990,Atul Khatri,India,,,,1968-01-10T00:00:00Z,male
2181,http://www.wikidata.org/entity/Q610528,Atze Schröder,Germany,,,,1965-09-27T00:00:00Z,male
2182,http://www.wikidata.org/entity/Q210547,Aubrey Plaza,United States of America,,,,1984-06-26T00:00:00Z,female
2183,http://www.wikidata.org/entity/Q2870871,Audrey Vernon,France,,,,1980-01-01T00:00:00Z,female
2184,http://www.wikidata.org/entity/Q4820188,Audrey Wasilewski,United States of America,,Lyle Kanouse,,1967-06-26T00:00:00Z,female
2185,http://www.wikidata.org/entity/Q4820350,Auggie Smith,United States of America,,,,1970-01-01T00:00:00Z,male
2186,http://www.wikidata.org/entity/Q4820410,Augie T.,Philippines,,,,1968-01-01T00:00:00Z,male
2187,http://www.wikidata.org/entity/Q94865832,August Neumann,,,,,1824-01-01T00:00:00Z,male
2188,http://www.wikidata.org/entity/Q9162058,August Wilkoński,Poland,,Paulina Wilkońska,,1805-08-28T00:00:00Z,male
2189,http://www.wikidata.org/entity/Q9162058,August Wilkoński,Russian Empire,,Paulina Wilkońska,,1805-08-28T00:00:00Z,male
2190,http://www.wikidata.org/entity/Q16145821,Augustine Abbey,Ghana,,,,,male
2191,http://www.wikidata.org/entity/Q23060243,Aurel Mertz,Germany,,,,1989-06-01T00:00:00Z,male
2192,http://www.wikidata.org/entity/Q15617899,Aurora Bayona Sarriá,Spain,,,,1947-02-10T00:00:00Z,female
2193,http://www.wikidata.org/entity/Q4822500,Aurora Browne,Canada,,,,1901-01-01T00:00:00Z,female
2194,http://www.wikidata.org/entity/Q5712151,Ausencio Cruz,Mexico,,,,1955-01-01T00:00:00Z,male
2195,http://www.wikidata.org/entity/Q4823158,Austin Knight,,,,,1959-07-05T00:00:00Z,male
2196,http://www.wikidata.org/entity/Q4827393,Ava Vidal,United Kingdom,,,,1976-01-01T00:00:00Z,female
2197,http://www.wikidata.org/entity/Q64822980,Avelino Muñoz Stevenson,Puerto Rico,,,,1956-11-23T00:00:00Z,male
2198,http://www.wikidata.org/entity/Q4828413,Avery Kidd Waddell,United States of America,,,,1976-09-10T00:00:00Z,male
2199,http://www.wikidata.org/entity/Q54928075,Avi Dangur,Israel,,,,1980-06-25T00:00:00Z,male
2200,http://www.wikidata.org/entity/Q4026016,Avi Kushnir,Israel,,,,1960-08-26T00:00:00Z,male
2201,http://www.wikidata.org/entity/Q6893426,Avi Nussbaum,Israel,,,,1980-12-12T00:00:00Z,male
2202,http://www.wikidata.org/entity/Q2874591,Avril Angers,United Kingdom,,,,1918-04-18T00:00:00Z,female
2203,http://www.wikidata.org/entity/Q2874591,Avril Angers,United Kingdom of Great Britain and Ireland,,,,1918-04-18T00:00:00Z,female
2204,http://www.wikidata.org/entity/Q2549025,Awilda Carbia,United States of America,,,,1938-01-30T00:00:00Z,female
2205,http://www.wikidata.org/entity/Q28086399,Awra Briguela,Philippines,,,,2004-03-26T00:00:00Z,male
2206,http://www.wikidata.org/entity/Q57559375,Axel Merryl,Benin,,,,1996-07-01T00:00:00Z,male
2207,http://www.wikidata.org/entity/Q11287112,Ayako Imoto,,Japanese people,,,1986-01-12T00:00:00Z,female
2208,http://www.wikidata.org/entity/Q11272111,Ayako Koresawa,Japan,,,,1981-02-20T00:00:00Z,female
2209,http://www.wikidata.org/entity/Q4830856,Ayako Nishikawa,Japan,,,,1971-04-05T00:00:00Z,female
2210,http://www.wikidata.org/entity/Q18817689,Ayako Suzukawa,Japan,,,,1991-03-25T00:00:00Z,female
2211,http://www.wikidata.org/entity/Q11594160,Ayano Fukuda,Japan,,,,1988-09-18T00:00:00Z,female
2212,http://www.wikidata.org/entity/Q11444263,Ayano Ōta,Japan,,,,1984-10-15T00:00:00Z,female
2213,http://www.wikidata.org/entity/Q42433670,Ayesha Hazarika,United Kingdom,,,,1975-12-15T00:00:00Z,female
2214,http://www.wikidata.org/entity/Q99365507,Ayo Edebiri,,,,,,female
2215,http://www.wikidata.org/entity/Q16264566,Ayumu Eguchi,Japan,,,,1964-12-16T00:00:00Z,
2216,http://www.wikidata.org/entity/Q11429142,Ayumu Masui,Japan,,,,1975-05-30T00:00:00Z,male
2217,http://www.wikidata.org/entity/Q19724077,Ayya Renita,Indonesia,,,,1993-09-02T00:00:00Z,female
2218,http://www.wikidata.org/entity/Q4831964,Ayşen Gruda,Turkey,,,,1944-08-22T00:00:00Z,female
2219,http://www.wikidata.org/entity/Q369482,Aziz Ansari,United States of America,Tamil American,,,1983-02-23T00:00:00Z,male
2220,http://www.wikidata.org/entity/Q27917485,Azumi Hayashiya,Japan,,,,1981-04-24T00:00:00Z,female
2221,http://www.wikidata.org/entity/Q443884,Aïssa Maïga,France,,,,1975-05-25T00:00:00Z,female
2222,http://www.wikidata.org/entity/Q443884,Aïssa Maïga,Senegal,,,,1975-05-25T00:00:00Z,female
2223,http://www.wikidata.org/entity/Q459925,B. J. Novak,United States of America,American Jews,,,1979-07-31T00:00:00Z,male
2224,http://www.wikidata.org/entity/Q3546641,BB Gandanghari,Philippines,,Carmina Villarroel,,1965-05-15T00:00:00Z,female
2225,http://www.wikidata.org/entity/Q3546641,BB Gandanghari,Philippines,,Carmina Villarroel,,1967-05-15T00:00:00Z,female
2226,http://www.wikidata.org/entity/Q11190933,BB Gorō,Japan,,,,1972-01-09T00:00:00Z,male
2227,http://www.wikidata.org/entity/Q11327445,BKB,Japan,,,,1979-12-17T00:00:00Z,male
2228,http://www.wikidata.org/entity/Q74568843,Baba Yabo,,,,,1925-03-13T00:00:00Z,male
2229,http://www.wikidata.org/entity/Q4837485,Babalu,Philippines,,,,1942-02-20T00:00:00Z,male
2230,http://www.wikidata.org/entity/Q17998551,Babe Cabita,Indonesia,,,,1989-06-05T00:00:00Z,male
2231,http://www.wikidata.org/entity/Q4838043,Babu Baral,Pakistan,,,,1964-01-01T00:00:00Z,male
2232,http://www.wikidata.org/entity/Q27063126,Badava Gopi,India,,,,1972-10-17T00:00:00Z,male
2233,http://www.wikidata.org/entity/Q11327551,Bakarhythm,Japan,,,,1975-11-28T00:00:00Z,male
2234,http://www.wikidata.org/entity/Q4852496,Balot,Philippines,,Matimtiman Cruz,,1926-03-22T00:00:00Z,male
2235,http://www.wikidata.org/entity/Q792398,Balázs Beliczai,Hungary,,,,1976-12-26T00:00:00Z,male
2236,http://www.wikidata.org/entity/Q1032625,Balázs Hajdú,Hungary,,,,1982-02-09T00:00:00Z,male
2237,http://www.wikidata.org/entity/Q1230797,Balázs Pataki,,,,,1975-04-12T00:00:00Z,male
2238,http://www.wikidata.org/entity/Q11529570,Bannai Matsuo,Japan,,,,1963-05-03T00:00:00Z,male
2239,http://www.wikidata.org/entity/Q2883665,Baptiste Lecaplain,France,,,,1985-05-23T00:00:00Z,male
2240,http://www.wikidata.org/entity/Q15431230,Barbara Balldini,Austria,,,,1964-02-05T00:00:00Z,female
2241,http://www.wikidata.org/entity/Q21205384,Barbara Ruscher,Germany,,,,1969-02-09T00:00:00Z,female
2242,http://www.wikidata.org/entity/Q77807,Barbara Schöneberger,Germany,,,2,1974-03-05T00:00:00Z,female
2243,http://www.wikidata.org/entity/Q2508975,Barend Barendse,Kingdom of the Netherlands,,,,1907-10-14T00:00:00Z,male
2244,http://www.wikidata.org/entity/Q1245072,Barna Radványi,Hungary,,,,1929-01-26T00:00:00Z,male
2245,http://www.wikidata.org/entity/Q1131746,Barnabás Lorán,Hungary,,,,1976-04-02T00:00:00Z,male
2246,http://www.wikidata.org/entity/Q4862231,Barnabás Trunkó,Hungary,,,,1948-05-01T00:00:00Z,male
2247,http://www.wikidata.org/entity/Q16496849,Barnabé,Brazil,,,,1932-12-08T00:00:00Z,male
2248,http://www.wikidata.org/entity/Q4862393,Baron Geisler,Philippines,,,,1982-06-05T00:00:00Z,male
2249,http://www.wikidata.org/entity/Q4862882,Baron Vaughn,United States of America,African Americans,,,1980-12-18T00:00:00Z,male
2250,http://www.wikidata.org/entity/Q809019,Barry Bostwick,United States of America,,Sherri Jensen,,1945-02-24T00:00:00Z,male
2251,http://www.wikidata.org/entity/Q809024,Barry Cryer,United Kingdom,,,,1935-03-23T00:00:00Z,male
2252,http://www.wikidata.org/entity/Q4864168,Barry Diamond,United States of America,,,,1951-11-14T00:00:00Z,male
2253,http://www.wikidata.org/entity/Q55972408,Barry Elliott,United Kingdom,,,,1944-12-24T00:00:00Z,male
2254,http://www.wikidata.org/entity/Q22277772,Barry Ferns,,,,,,male
2255,http://www.wikidata.org/entity/Q4864310,Barry Hilton,South Africa,,,,1956-01-29T00:00:00Z,male
2256,http://www.wikidata.org/entity/Q734221,Barry Humphries,Australia,,Lizzie Spender,,1934-02-17T00:00:00Z,male
2257,http://www.wikidata.org/entity/Q734221,Barry Humphries,Australia,,Diane Millstead,,1934-02-17T00:00:00Z,male
2258,http://www.wikidata.org/entity/Q734221,Barry Humphries,Australia,,Brenda Wright,,1934-02-17T00:00:00Z,male
2259,http://www.wikidata.org/entity/Q734221,Barry Humphries,Australia,,Rosalind Tong,,1934-02-17T00:00:00Z,male
2260,http://www.wikidata.org/entity/Q16750539,Barry Jones,,,,,,male
2261,http://www.wikidata.org/entity/Q4864442,Barry Lupino,United Kingdom,,,,1882-01-07T00:00:00Z,male
2262,http://www.wikidata.org/entity/Q4864442,Barry Lupino,United Kingdom of Great Britain and Ireland,,,,1882-01-07T00:00:00Z,male
2263,http://www.wikidata.org/entity/Q4864525,Barry Mitchell,United States of America,,,,1952-03-06T00:00:00Z,male
2264,http://www.wikidata.org/entity/Q4864553,Barry Murphy,Ireland,,,,1901-01-01T00:00:00Z,male
2265,http://www.wikidata.org/entity/Q20278367,Barry Williem,Indonesia,,,,1993-02-28T00:00:00Z,male
2266,http://www.wikidata.org/entity/Q75201930,Bart Stultiens,Kingdom of the Netherlands,,,,1957-05-07T00:00:00Z,male
2267,http://www.wikidata.org/entity/Q2619443,Bart Vanneste,Belgium,,,,1970-04-10T00:00:00Z,male
2268,http://www.wikidata.org/entity/Q48806818,Bart Vantieghem,Belgium,,,,1967-07-12T00:00:00Z,male
2269,http://www.wikidata.org/entity/Q4865920,Barunka O'Shaughnessy,United Kingdom,,,,,female
2270,http://www.wikidata.org/entity/Q72925931,Bas Birker,Kingdom of the Netherlands,,,,1979-06-11T00:00:00Z,male
2271,http://www.wikidata.org/entity/Q2789338,Bas Grevelink,Kingdom of the Netherlands,Noordwijk,,,1963-11-12T00:00:00Z,male
2272,http://www.wikidata.org/entity/Q13435893,Bas Hoeflaak,Kingdom of the Netherlands,,,,1999-05-01T00:00:00Z,male
2273,http://www.wikidata.org/entity/Q12474894,Basiyo,Indonesia,,,,1984-01-01T00:00:00Z,
2274,http://www.wikidata.org/entity/Q16159340,Basketmouth,Nigeria,,,,1978-09-14T00:00:00Z,male
2275,http://www.wikidata.org/entity/Q4868054,Bassem Feghali,Lebanon,,,,1978-09-21T00:00:00Z,male
2276,http://www.wikidata.org/entity/Q35344606,Bassem Hamraoui,Tunisia,,,,1988-02-15T00:00:00Z,male
2277,http://www.wikidata.org/entity/Q3515579,Bassem Youssef,Egypt,,,,1974-03-22T00:00:00Z,male
2278,http://www.wikidata.org/entity/Q96687,Bastian Pastewka,Germany,,,,1972-04-04T00:00:00Z,male
2279,http://www.wikidata.org/entity/Q90082416,Bava Lakshmanan,,,,,,male
2280,http://www.wikidata.org/entity/Q2360117,Bavo Galama,Kingdom of the Netherlands,,,,1958-04-03T00:00:00Z,male
2281,http://www.wikidata.org/entity/Q3545086,Bayani Agbayani,Philippines,,,,1969-01-03T00:00:00Z,male
2282,http://www.wikidata.org/entity/Q4874309,Bayani Casimiro,Philippines,,,,1918-07-16T00:00:00Z,male
2283,http://www.wikidata.org/entity/Q61951768,Bayu Ari Junawan,Indonesia,,,,1986-12-14T00:00:00Z,male
2284,http://www.wikidata.org/entity/Q3550240,Bea Alonzo,Philippines,,,,1987-10-17T00:00:00Z,female
2285,http://www.wikidata.org/entity/Q4876812,Bearwin Meily,Philippines,,,,1976-04-04T00:00:00Z,male
2286,http://www.wikidata.org/entity/Q2421815,Beat Kiyoshi,Japan,Japanese people,,,1949-12-31T00:00:00Z,male
2287,http://www.wikidata.org/entity/Q813085,Beat Schlatter,Switzerland,,,,1961-05-05T00:00:00Z,male
2288,http://www.wikidata.org/entity/Q4877271,Beatriz Salomón,Argentina,,,2,1953-10-09T00:00:00Z,female
2289,http://www.wikidata.org/entity/Q64952133,Beaumont Peele,United States of America,,,,2017-07-01T00:00:00Z,male
2290,http://www.wikidata.org/entity/Q11330961,Beauty Kokubu,Japan,,,,1973-11-12T00:00:00Z,male
2291,http://www.wikidata.org/entity/Q5724355,Beba Rojas,Venezuela,,,,1975-09-25T00:00:00Z,female
2292,http://www.wikidata.org/entity/Q28033858,Bec Hill,,,,,1986-11-04T00:00:00Z,female
2293,http://www.wikidata.org/entity/Q16198459,Beck Bennett,United States of America,,,,1984-10-01T00:00:00Z,male
2294,http://www.wikidata.org/entity/Q4878840,Becky Johnson,Canada,,,,1978-02-14T00:00:00Z,female
2295,http://www.wikidata.org/entity/Q96581313,Becky Lucas,,,,,,female
2296,http://www.wikidata.org/entity/Q99772971,Becky Yamamoto,,,,,,female
2297,http://www.wikidata.org/entity/Q11337295,Beethoven Suzuki,Japan,,,,1945-03-03T00:00:00Z,male
2298,http://www.wikidata.org/entity/Q4559551,Beetlejuice,United States of America,African Americans,,,-0299-01-01T00:00:00Z,male
2299,http://www.wikidata.org/entity/Q3349611,Begijn le Bleu,Belgium,,,,1971-08-13T00:00:00Z,male
